customer_id,service_date,vehicle_type,service_type,service_cost,service_duration,customer_rating,location,payment_method,visit_frequency,total_spent,avg_spent_per_visit,avg_rating,days_since_last_visit,service_year,service_month,day_of_week,is_weekend,vehicle_type_encoded,service_type_encoded,day_of_week_encoded,location_encoded,payment_method_encoded,cost_category,loyalty_tier,recency_category
C0551,2021-11-28,Hatchback,Basic Wash,0.3582049700652848,0.0,4.0,Airport,Cash,0.38461538461538464,0.09545454545454544,0.1120213713268032,3.17,0.6987654320987654,2021,11,Sunday,True,0,7,3,0,0,Standard,Regular,At-Risk
C0908,2022-02-23,Suv,Basic Wash,0.37387932849965405,0.0,4.0,Airport,Mobile Pay,0.15384615384615385,0.05272241127856101,0.12650638171564263,4.0,0.39358024691358023,2022,2,Wednesday,False,8,7,6,0,4,Standard,New,Warming
C0990,2024-02-06,Truck  !,#  Deluxe Wash,0.5163625560335751,0.39047619047619053,5.0,Highway,Mobile Pay,0.5384615384615385,0.36126235618214225,0.3257346393588602,3.75,0.4666666666666667,2024,2,Tuesday,False,12,1,5,2,4,Standard,Regular,Warming
C0803,2024-02-02,Luxury,Premium Wash,0.40682255783868354,0.2857142857142857,4.0,Airport,Debit Card,0.4615384615384616,0.3550478042456652,0.36675571386168004,3.57,0.3451851851851852,2024,2,Friday,False,2,12,0,0,2,Standard,Regular,Warming
C0325,2023-03-02,Sedan,Premium Wash,0.4082967297451789,0.21904761904761907,4.0,Airport,Cash,0.4615384615384616,0.610889645114244,0.6345503116651825,3.71,0.41333333333333333,2023,3,Thursday,False,6,12,4,0,0,Standard,Regular,Warming
C0154,2024-10-01,Truck,Interior Detailing,0.6564088871506364,0.5333333333333333,3.0,Mall,Credit Card,0.4615384615384616,0.23947496353913464,0.24577025823686555,3.86,0.17185185185185187,2024,10,Tuesday,False,11,10,5,3,1,Standard,Regular,Active
C0647,2022-04-07,Truck,Basic Wash,0.3712318360961522,0.0,4.0,Suburban,Membership,0.5384615384615385,0.44789337222492304,0.40510537251409917,4.12,0.38567901234567903,2022,4,Thursday,False,11,7,4,4,3,Standard,Regular,Warming
C0706,2024-10-24,Unknown,Premium Wash,0.43886323294924645,0.1619047619047619,4.0,Mall,Mobile Pay,0.6153846153846154,0.5343218279047156,0.4296823983377857,3.89,0.3377777777777778,2024,10,Thursday,False,14,12,4,3,4,Standard,Regular,Warming
C0767,2023-07-21,Suv,Premium Wash,0.4195184873191131,0.2666666666666667,4.0,Airport,Debit Card,0.38461538461538464,0.18656619672662453,0.22327100029682398,3.17,0.4893827160493827,2023,7,Friday,False,8,12,0,0,2,Standard,Regular,Warming
C0667,2024-02-25,Suv,Premium Wash,0.4064013658653991,0.2571428571428571,3.0,Downtown,Debit Card,0.07692307692307693,0.05879922216820613,0.21543484713564856,3.5,0.39555555555555555,2024,2,Sunday,True,8,12,3,1,2,Standard,New,Warming
C0736,2022-03-12,Unknown,Basic Wash,0.3674711934775415,0.057142857142857134,4.0,Downtown,Debit Card,0.4615384615384616,0.5385593906984282,0.5588008311071534,3.29,0.33827160493827163,2022,3,Saturday,True,14,7,2,1,2,Standard,Regular,Warming
C0639,2023-03-06,Truck,Basic Wash,0.37186362405607876,0.0380952380952381,4.0,Highway,Credit Card,0.6923076923076923,0.5955355695997406,0.4308696942712972,3.6,0.305679012345679,2023,3,Monday,False,11,7,1,2,1,Standard,Regular,Active
C0751,2023-11-27,Luxury,Basic Wash,0.35459475315141853,0.08571428571428572,3.0,Mall,Membership,0.4615384615384616,0.23294441743639602,0.23894330661917482,4.43,0.5017283950617284,2023,11,Monday,False,2,7,1,3,3,Standard,Regular,Warming
C0493,2021-07-11,Suv,Basic Wash,0.3680127260146214,0.057142857142857134,3.0,Airport,Mobile Pay,0.6923076923076923,0.36114892237886886,0.25912733748886907,3.9,0.3145679012345679,2021,7,Sunday,True,8,7,3,0,4,Standard,Regular,Active
C0209,2022-06-06,Truck,Premium Wash,0.42255708655495056,0.2666666666666667,4.0,Mall,Debit Card,0.15384615384615385,0.2344271592934694,0.5702582368655387,4.33,0.4276543209876543,2022,6,Monday,False,11,12,1,3,2,Standard,New,Warming
C0795,2021-06-07,Suv,Full Service,0.6918491831884233,0.8952380952380953,2.0,Mall,Debit Card,0.3076923076923077,0.5100469940042133,0.7433066191748293,3.6,0.5071604938271606,2021,6,Monday,False,8,9,1,3,2,Premium,Regular,Warming
C0339,2022-08-25,Hatchback,Basic Wash,0.36831357742411025,0.009523809523809518,4.0,Mall,Membership,0.4615384615384616,0.4000972289742343,0.41389136242208374,3.71,0.5180246913580248,2022,8,Thursday,False,0,7,4,3,3,Standard,Regular,Warming
C0201,2022-05-14,Truck,Full Service,0.7070722645085593,0.9904761904761906,3.0,Airport,Debit Card,0.38461538461538464,0.5365094798249879,0.6505788067675867,3.33,0.6241975308641975,2022,5,Saturday,True,11,9,2,0,2,Premium,Regular,Warming
C0868,2022-02-18,Suv,Basic Wash,0.35970922711272907,0.009523809523809518,3.0,Highway,Credit Card,0.6923076923076923,0.6592691622103387,0.47758978925497175,4.0,0.6834567901234568,2022,2,Friday,False,8,7,0,2,1,Standard,Regular,At-Risk
C0870,2022-11-22,Sedan,Full Service,0.7228368783657753,0.8761904761904763,2.0,Airport,Cash,0.07692307692307693,0.14688057040998218,0.5380825170673791,3.5,0.6844444444444444,2022,11,Tuesday,False,6,9,5,0,0,Premium,New,At-Risk
C0787,2022-02-18,Hatchback,Basic Wash,0.36957715334396346,0.009523809523809518,5.0,Mall,Credit Card,0.23076923076923078,0.06803597472046669,0.12122291481151679,4.5,0.8212345679012346,2022,2,Friday,False,0,7,0,3,1,Standard,New,At-Risk
C0157,2021-03-22,Sedan,Basic Wash,0.34866798038448815,0.09523809523809523,4.0,Downtown,Cash,0.23076923076923078,0.11053313887538485,0.19905016325319086,3.25,0.8212345679012346,2021,3,Monday,False,6,7,1,1,0,Standard,New,At-Risk
C0164,2022-02-18,Hatchback,Basic Wash,0.35805454436054035,0.09523809523809523,2.0,Airport,Debit Card,0.38461538461538464,0.46935666828714956,0.5685960225586227,2.67,0.32395061728395064,2022,2,Friday,False,0,7,0,0,2,Standard,Regular,Active
C0391,2022-03-04,Truck,Full Service,0.7215131321640242,0.7142857142857143,3.0,Suburban,Membership,0.6153846153846154,0.6003727110678982,0.4834669041258534,14.11,0.7723456790123457,2022,3,Friday,False,11,9,0,4,3,Premium,Regular,At-Risk
C0467,2021-02-08,Sedan,Full Service,0.670940010228948,0.8952380952380953,4.0,Airport,Credit Card,0.4615384615384616,0.5829849295089937,0.6053428317008014,3.57,0.38222222222222224,2021,2,Monday,False,6,9,1,0,1,Premium,Regular,Warming
C0091,2022-08-25,Hatchback,Basic Wash,0.36091263275068447,0.019047619047619035,5.0,Downtown,Mobile Pay,0.7692307692307694,0.3258467023172905,0.21145740575838531,4.36,0.5160493827160494,2022,8,Thursday,False,0,7,4,1,4,Standard,VIP,Warming
C0030,2022-02-18,Sedan,Full Service,0.6551753963717322,0.8476190476190476,5.0,Suburban,Membership,0.38461538461538464,0.5738129962728893,0.6961709706144256,4.33,0.3111111111111111,2022,2,Friday,False,6,9,0,4,3,Standard,Regular,Active
C0650,2024-03-30,Hatchback,Full Service,0.7460926923192637,0.9809523809523809,4.0,Airport,Debit Card,0.38461538461538464,0.62448549667801,0.758029088750371,4.33,0.4069135802469136,2024,3,Saturday,True,0,9,2,0,2,Premium,Regular,Warming
C0504,2021-08-31,Hatchback,Premium Wash,0.449588585697524,0.38510138544820627,2.0,Airport,Cash,0.38461538461538464,0.21565386485172577,0.2587711487088157,3.67,0.8212345679012346,2021,8,Tuesday,False,0,12,5,0,0,Standard,Regular,At-Risk
C0024,2022-07-20,Luxury,Premium Wash,0.4472870724149343,0.2761904761904762,5.0,Downtown,Membership,0.15384615384615385,0.2383163182628423,0.5797566043336301,4.33,0.7461728395061729,2022,7,Wednesday,False,2,12,6,1,3,Standard,New,At-Risk
C0125,2023-06-10,Truck,Interior Detailing,0.6554762477812209,0.6,4.0,Downtown,Mobile Pay,0.4615384615384616,0.38146977799384213,0.3944197091124963,3.29,0.585679012345679,2023,6,Saturday,True,11,10,2,1,4,Standard,Regular,Warming
C0132,2023-12-28,Suv,Full Service,0.6627267667499023,0.8857142857142858,3.0,Airport,Membership,0.6153846153846154,0.5382433965321666,0.4328880973582665,3.67,0.294320987654321,2023,12,Thursday,False,8,9,4,0,3,Premium,Regular,Active
C0523,2024-04-07,Hatchback,Full Service,0.7006340443454978,0.942857142857143,4.0,Mall,Membership,0.3076923076923077,0.22908766812510128,0.33161175422974176,3.0,0.4365432098765432,2024,4,Sunday,True,0,9,3,3,3,Premium,Regular,Warming
C0169,2022-01-04,Luxury,Basic Wash,0.35287990011733206,0.0761904761904762,4.0,Airport,Debit Card,0.3076923076923077,0.18679306433317128,0.26963490650044525,3.8,0.717037037037037,2022,1,Tuesday,False,2,7,5,0,2,Standard,Regular,At-Risk
C0515,2024-03-12,Luxury,Basic Wash,0.3748119678690695,0.08571428571428572,4.0,Suburban,Credit Card,0.3076923076923077,0.10404310484524387,0.1483526268922529,4.0,0.3511111111111111,2024,3,Tuesday,False,2,7,5,4,1,Standard,Regular,Warming
C0331,2023-11-07,Suv,Interior Detailing,0.6253008514094889,0.5619047619047619,5.0,Mall,Membership,0.38461538461538464,0.4986793064333171,0.6043929949539922,4.5,0.3496296296296296,2023,11,Tuesday,False,8,10,5,3,3,Standard,Regular,Warming
C0396,2022-12-02,Hatchback,Premium Wash,0.44355651493727255,0.2857142857142857,4.0,Airport,Debit Card,0.3076923076923077,0.17698104035002427,0.25526862570495695,3.6,0.414320987654321,2022,12,Friday,False,0,12,0,0,2,Standard,Regular,Warming
C0367,2024-06-11,Unknown,Interior Detailing,0.5544804296158128,0.5523809523809524,4.0,Downtown,Credit Card,0.0,0.06656943769243233,0.4945681211041852,4.0,0.40444444444444444,2024,6,Tuesday,False,14,10,5,1,1,Standard,,Warming
C0212,2022-02-18,Unknown,Unknown,0.449588585697524,0.38510138544820627,4.0,Unknown,Unknown,0.38461538461538464,0.3161400097228974,0.38147818343722173,3.67,0.6646913580246914,2022,2,Friday,False,14,13,0,5,5,Standard,Regular,At-Risk
C0288,2023-03-17,Van,Basic Wash,0.3570015644273294,0.0761904761904762,5.0,Mall,Cash,0.38461538461538464,0.1816156214551936,0.21721579103591573,4.33,0.588641975308642,2023,3,Friday,False,15,7,0,3,0,Standard,Regular,Warming
C0282,2023-11-13,Truck,Interior Detailing,0.5497269773458889,0.5619047619047619,4.0,Airport,Mobile Pay,0.38461538461538464,0.36663425700858854,0.44315820718314036,3.83,0.4217283950617284,2023,11,Monday,False,11,10,1,0,4,Standard,Regular,Warming
C0355,2023-04-23,Sedan,Full Service,0.6893521164896659,0.9809523809523809,4.0,Mall,Mobile Pay,0.38461538461538464,0.4727758872143898,0.5727515583259126,3.33,0.2814814814814815,2023,4,Sunday,True,6,9,3,3,4,Premium,Regular,Active
C0768,2021-04-29,Van,Deluxe Wash,0.4722878245434581,0.39047619047619053,4.0,Mall,Membership,0.4615384615384616,0.5561497326203209,0.5772632828732561,4.14,0.5980246913580247,2021,4,Thursday,False,15,8,4,3,3,Standard,Regular,Warming
C0175,2022-02-18,Luxury,Premium Wash,0.40655179157014354,0.2380952380952381,4.0,Airport,Credit Card,0.5384615384615385,0.30422946037919296,0.27349361828435736,3.75,0.3871604938271605,2022,2,Friday,False,2,12,0,0,1,Standard,Regular,Warming
C0490,2021-05-11,Hatchback,Full Service,1.0,0.9142857142857143,5.0,Mall,Membership,0.23076923076923078,0.3986712040187975,0.7268032056990205,4.25,0.39654320987654323,2021,5,Tuesday,False,0,9,5,3,3,Premium,New,Warming
C0384,2022-05-24,Truck,Full Service,0.7205804927946088,0.7714285714285715,4.0,Mall,Debit Card,0.38461538461538464,0.4499027710257657,0.5448501038883942,3.5,0.7382716049382716,2022,5,Tuesday,False,11,9,5,3,2,Premium,Regular,At-Risk
C0660,2022-08-19,Luxury,Premium Wash,0.42150410662173954,0.15238095238095237,4.0,Highway,Debit Card,0.3076923076923077,0.17155242262194131,0.2473137429504304,5.6,0.26024691358024693,2022,8,Friday,False,2,12,0,2,2,Standard,Regular,Active
C0314,2021-08-27,Luxury,Interior Detailing,0.5533071091188062,0.47619047619047616,5.0,Highway,Membership,0.4615384615384616,0.6666180521795495,0.6928465420005936,4.14,0.3565432098765432,2021,8,Friday,False,2,10,0,2,3,Standard,Regular,Warming
C0970,2023-05-09,Suv,Basic Wash,0.35633969132645393,0.0,4.0,Highway,Debit Card,0.23076923076923078,0.06231567006968076,0.11071534579994063,4.0,0.4839506172839506,2023,5,Tuesday,False,8,7,5,2,2,Standard,New,Warming
C0630,2023-05-08,Luxury,Deluxe Wash,0.4762590631487109,0.38095238095238093,4.0,Highway,Debit Card,0.4615384615384616,0.6247366715281154,0.6490353220540219,4.29,0.500246913580247,2023,5,Monday,False,2,8,1,2,2,Standard,Regular,Warming
C0403,2023-10-12,Truck,Full Service,0.6484664099401307,0.8190476190476191,5.0,Suburban,Cash,0.5384615384615385,0.5919137903095123,0.5369545859305431,4.12,0.4232098765432099,2023,10,Thursday,False,11,9,4,4,0,Standard,Regular,Warming
C0500,2022-02-18,Hatchback,Full Service,0.6246088931676645,0.9904761904761906,3.0,Airport,Credit Card,0.3076923076923077,0.4040025927726462,0.5878895814781834,3.6,0.32641975308641974,2022,2,Friday,False,0,9,0,0,1,Standard,Regular,Active
C0308,2022-02-18,Van,Basic Wash,0.3588969283071092,0.06666666666666668,4.0,Highway,Credit Card,0.6153846153846154,0.3907146329606222,0.31279311368358564,2.89,0.2874074074074074,2022,2,Friday,False,15,7,0,2,1,Standard,Regular,Active
C0043,2021-05-08,Truck,Full Service,0.7165490839074582,0.7714285714285715,4.0,Mall,Cash,0.15384615384615385,0.2945470750283584,0.7170673790442267,2.67,0.6627160493827161,2021,5,Saturday,True,11,9,2,3,0,Premium,New,At-Risk
C0675,2022-08-03,Sedan,Full Service,0.6704285628328169,0.7238095238095238,4.0,Mall,Membership,0.38461538461538464,0.5106870847512559,0.6190560997328584,4.67,0.38666666666666666,2022,8,Wednesday,False,6,9,6,3,3,Premium,Regular,Warming
C0101,2022-10-02,Hatchback,Full Service,0.7186550437738801,0.9904761904761906,4.0,Highway,Membership,0.4615384615384616,0.450769729379355,0.46696349065004455,4.57,0.6395061728395062,2022,10,Sunday,True,0,9,3,2,3,Premium,Regular,Warming
C0499,2024-01-24,Luxury,Interior Detailing,0.5465379524053071,0.5904761904761905,4.0,Highway,Cash,0.5384615384615385,0.20532328633932911,0.18290293855743545,3.62,0.4730864197530864,2024,1,Wednesday,False,2,10,6,2,0,Standard,Regular,Warming
C0772,2021-03-31,Truck,Premium Wash,0.44436881374289244,0.20952380952380953,4.0,Suburban,Credit Card,0.15384615384615385,0.15945551774428776,0.38717720391807664,4.33,0.8212345679012346,2021,3,Wednesday,False,11,12,6,4,1,Standard,New,At-Risk
C0788,2022-05-09,Luxury,Deluxe Wash,0.47764297963235963,0.2857142857142857,4.0,Highway,Membership,0.07692307692307693,0.09163830821584831,0.3357079252003562,3.5,0.7817283950617284,2022,5,Monday,False,2,8,1,2,3,Standard,New,At-Risk
C0575,2024-03-09,Hatchback,Premium Wash,0.4504159270736184,0.2857142857142857,5.0,Mall,Cash,0.3076923076923077,0.23061902446929183,0.3338676165034135,4.2,0.3664197530864198,2024,3,Saturday,True,0,12,2,3,0,Standard,Regular,Warming
C0962,2021-11-02,Truck,Premium Wash,0.4131705225788983,0.2380952380952381,5.0,Mall,Cash,0.38461538461538464,0.33466212931453565,0.40409617097061445,4.17,0.3333333333333333,2021,11,Tuesday,False,11,12,5,3,0,Standard,Regular,Warming
C0151,2023-09-19,Hatchback,Full Service,0.6409752098438581,0.8190476190476191,4.0,Suburban,Membership,0.3076923076923077,0.5215281153783828,0.760106856634016,4.0,0.3940740740740741,2023,9,Tuesday,False,0,9,5,4,3,Standard,Regular,Warming
C0100,2024-12-26,Suv,Interior Detailing,0.6519262011492524,0.6285714285714286,3.0,Mall,Mobile Pay,0.3076923076923077,0.23440285204991088,0.3393885425942416,3.8,0.3066666666666667,2024,12,Thursday,False,8,10,4,3,4,Standard,Regular,Active
C0975,2024-11-16,Suv,Interior Detailing,0.6490981979000572,0.5047619047619047,4.0,Mall,Cash,0.5384615384615385,0.5129719656457624,0.46470762837637286,3.75,0.14320987654320988,2024,11,Saturday,True,8,10,2,3,0,Standard,Regular,Active
C0249,2024-04-28,Suv,Basic Wash,0.36181518697915105,0.0,4.0,Highway,Mobile Pay,0.07692307692307693,0.050016204829039054,0.1832591273374889,4.0,0.42617283950617285,2024,4,Sunday,True,8,7,3,2,4,Standard,New,Warming
C0587,2022-06-15,Unknown,Full Service,0.666728090496104,0.8476190476190476,4.0,Mall,Mobile Pay,0.23076923076923078,0.4003970183114568,0.7300089047195013,3.75,0.6444444444444445,2022,6,Wednesday,False,14,9,6,3,4,Premium,New,Warming
C0432,2021-11-07,Unknown,Full Service,0.449588585697524,0.38510138544820627,4.0,Airport,Mobile Pay,0.38461538461538464,0.2538162372386971,0.30537251409913924,5.17,0.3683950617283951,2021,11,Sunday,True,14,9,3,0,4,Standard,Regular,Warming
C0400,2023-04-01,Suv,Premium Wash,0.41909729534582874,0.2666666666666667,4.0,Mall,Membership,0.4615384615384616,0.27369146005509637,0.2815672306322351,3.57,0.494320987654321,2023,4,Saturday,True,8,12,2,3,3,Standard,Regular,Warming
C0702,2022-02-11,Truck,Full Service,0.6868550497909084,0.942857142857143,7.0,Suburban,Credit Card,0.5384615384615385,0.7285042942796953,0.6620955773226477,3.62,0.3160493827160494,2022,2,Friday,False,11,9,0,4,1,Premium,Regular,Active
C0611,2024-03-06,Suv!,#Full Service,0.6574618670838474,0.8761904761904763,2.0,Airport,Cash,0.7692307692307694,0.756781720952844,0.4984861976847729,3.64,0.40839506172839507,2024,3,Wednesday,False,10,4,6,0,0,Standard,VIP,Warming
C0945,2021-09-19,Hatchback,Premium Wash,0.4409090225337706,0.14285714285714288,2.0,Downtown,Membership,0.5384615384615385,0.2529330740560687,0.22653606411398042,3.38,0.4004938271604938,2021,9,Sunday,True,0,12,3,1,3,Standard,Regular,Warming
C0812,2022-02-18,Van,Basic Wash,0.36876485453834357,0.0761904761904762,5.0,Mall,Membership,0.5384615384615385,0.27039377734564896,0.2425051944197091,4.12,0.20790123456790124,2022,2,Friday,False,15,7,0,3,3,Standard,Regular,Active
C0335,2024-09-10,Truck,Basic Wash,0.35206760131171216,0.0,5.0,Downtown,Debit Card,0.23076923076923078,0.13631502187651917,0.2463045414069457,3.75,0.3595061728395062,2024,9,Tuesday,False,11,7,5,1,2,Standard,New,Warming
C0557,2022-02-18,Hatchback,Premium Wash,0.43432037666596474,0.14285714285714288,5.0,Airport,Membership,0.3076923076923077,0.1465888834872792,0.21068566340160286,3.4,0.28987654320987655,2022,2,Friday,False,0,12,0,0,3,Standard,Regular,Active
C0717,2022-02-18,Luxury,Basic Wash,0.3472238936189416,0.0380952380952381,5.0,Suburban,Cash,0.5384615384615385,0.21626154594069028,0.192935589195607,3.75,0.702716049382716,2022,2,Friday,False,2,7,0,4,0,Standard,Regular,At-Risk
C0780,2024-08-29,Truck,Premium Wash,0.4230685339510816,0.2761904761904762,5.0,Airport,Mobile Pay,0.4615384615384616,0.3769324258629071,0.38967052537845065,4.43,0.31209876543209875,2024,8,Thursday,False,11,12,4,0,4,Standard,Regular,Active
C0230,2022-11-30,Truck,Full Service,0.6973547639820693,0.780952380952381,3.0,Airport,Mobile Pay,0.38461538461538464,0.2146491654513045,0.25758385277530427,2.83,0.24592592592592594,2022,11,Wednesday,False,11,9,6,0,4,Premium,Regular,Active
C0271,2023-11-28,Sedan,Deluxe Wash,0.48275745359367017,0.37142857142857144,4.0,Mall,Credit Card,0.3076923076923077,0.2551774428779776,0.36984268328880976,4.0,0.4528395061728395,2023,11,Tuesday,False,6,8,5,3,1,Standard,Regular,Warming
C0878,2021-04-27,Sedan,Interior Detailing,0.6348679262312344,0.6761904761904762,4.0,Airport,Mobile Pay,0.6153846153846154,0.6906336088154269,0.5569011576135351,3.67,0.3323456790123457,2021,4,Tuesday,False,6,10,5,0,4,Standard,Regular,Warming
C0496,2024-08-26,Luxury,Interior Detailing,0.6221118264689071,0.4666666666666667,4.0,Mall,Credit Card,0.38461538461538464,0.1582563603953978,0.18872068863164143,3.17,0.36691358024691356,2024,8,Monday,False,2,10,1,3,1,Standard,Regular,Warming
C0520,2023-03-13,Truck,Basic Wash,0.36383089142272634,0.0761904761904762,5.0,Airport,Cash,0.4615384615384616,0.20115054286177278,0.20563965568417927,3.57,0.6296296296296297,2023,3,Monday,False,11,7,1,0,0,Standard,Regular,Warming
C0187,2024-04-15,Luxury,Interior Detailing,0.6069790005716178,0.5619047619047619,5.0,Suburban,Mobile Pay,0.38461538461538464,0.444263490520175,0.5379637874740278,3.33,0.3619753086419753,2024,4,Monday,False,2,10,1,4,4,Standard,Regular,Warming
C0915,2022-10-23,Luxury,Full Service,0.6288809831824063,0.8476190476190476,2.0,Airport,Cash,0.7692307692307694,0.8489223788689029,0.5598693974473137,3.55,0.2908641975308642,2022,10,Sunday,True,2,9,3,0,0,Standard,VIP,Active
C0568,2021-07-08,Sedan,Deluxe Wash,0.5240342669755409,0.34285714285714286,3.0,Downtown,Credit Card,0.07692307692307693,0.10439150866958351,0.3824280201840308,3.0,0.9096296296296297,2021,7,Thursday,False,6,8,4,1,1,Standard,New,At-Risk
C0952,2021-05-06,Hatchback,Full Service,0.7350514455910226,0.8285714285714286,4.0,Downtown,Credit Card,0.38461538461538464,0.5037271106789823,0.6105669338082517,4.33,0.7659259259259259,2021,5,Thursday,False,0,9,4,1,1,Premium,Regular,At-Risk
C0196,2021-06-09,Suv,Interior Detailing,0.5519231926351575,0.6380952380952382,5.0,Highway,Mobile Pay,0.3076923076923077,0.4048776535407551,0.589195607005046,4.0,0.5935802469135802,2021,6,Wednesday,False,8,10,6,2,4,Standard,Regular,Warming
C0545,2022-01-06,Suv,Premium Wash,0.4342000361021692,0.14285714285714288,3.0,Mall,Debit Card,0.23076923076923078,0.26162696483552095,0.47580884535470463,3.25,0.8232098765432099,2022,1,Thursday,False,8,12,4,3,2,Standard,New,At-Risk
C0998,2022-02-18,Hatchback,Premium Wash,0.40703315382532573,0.2666666666666667,4.0,Airport,Mobile Pay,0.4615384615384616,0.5757089612704587,0.5977441377263283,3.86,0.7046913580246914,2022,2,Friday,False,0,12,0,0,4,Standard,Regular,At-Risk
C0974,2022-06-28,Suv,Full Service,0.60637729775264,0.923809523809524,5.0,Highway,Mobile Pay,0.23076923076923078,0.29851725814292657,0.5433659839715049,4.25,0.6637037037037037,2022,6,Tuesday,False,8,9,5,2,4,Standard,New,At-Risk
C0553,2024-12-10,Luxury,Premium Wash,0.4429848972592437,0.1904761904761905,5.0,Mall,Mobile Pay,0.5384615384615385,0.3964511424404472,0.3579697239536955,3.25,0.2577777777777778,2024,12,Tuesday,False,2,12,5,3,4,Standard,Regular,Active
C0683,2021-10-06,Hatchback,Basic Wash,0.2497480369445531,0.0,1.0,Mall,Cash,0.23076923076923078,0.16036298817047479,0.29035322054021967,2.5,0.8562962962962963,2021,10,Wednesday,False,0,7,6,3,0,Economy,New,At-Risk
C0082,2021-11-04,Suv,Premium Wash,1.0,0.22857142857142856,4.0,Highway,Mobile Pay,0.3076923076923077,0.2666018473505104,0.3865835559513209,4.8,0.7466666666666667,2021,11,Thursday,False,8,12,4,2,4,Premium,Regular,At-Risk
C0886,2023-12-21,Hatchback,Deluxe Wash,0.5184685158999971,0.3142857142857143,4.0,Airport,Membership,0.5384615384615385,0.5377329444174365,0.4873849807064411,3.5,0.46024691358024694,2023,12,Thursday,False,0,8,4,0,3,Standard,Regular,Warming
C0236,2022-02-18,Luxury,Premium Wash,0.42108291464845515,0.19999999999999998,3.0,Airport,Debit Card,0.4615384615384616,0.25112623561821423,0.2579400415553577,4.0,0.43950617283950616,2022,2,Friday,False,2,12,0,0,2,Standard,Regular,Warming
C0548,2022-01-22,Suv!,#Full Service,0.6517156051626103,0.7523809523809524,4.0,Suburban,Membership,0.3076923076923077,0.3787878787878788,0.5509646779459779,4.6,0.37530864197530867,2022,1,Saturday,True,10,4,2,4,3,Standard,Regular,Warming
C0472,2023-05-29,Suv!,#Basic Wash,0.36043127049550233,0.09523809523809523,2.0,Mall,Debit Card,0.4615384615384616,0.2884945713822719,0.2970614425645592,2.86,0.4138271604938272,2023,5,Monday,False,10,2,1,3,2,Standard,Regular,Warming
C0576,2021-06-07,Truck,Premium Wash,0.4124183940551762,0.21904761904761907,4.0,Suburban,Mobile Pay,0.38461538461538464,0.2831145681413061,0.34116948649450873,3.83,0.8962962962962964,2021,6,Monday,False,11,12,1,4,4,Standard,Regular,At-Risk
C0352,2022-02-18,Unknown,Unknown,0.449588585697524,0.38510138544820627,4.0,Unknown,Unknown,0.07692307692307693,0.07089612704585965,0.25972098545562483,3.5,0.39308641975308645,2022,2,Friday,False,14,13,0,5,5,Standard,New,Warming
C0987,2022-02-18,Luxury,Basic Wash,0.3630486777580553,0.08571428571428572,2.0,Mall,Credit Card,0.38461538461538464,0.11368497812348079,0.13428317008014248,3.83,0.6316049382716049,2022,2,Friday,False,2,7,0,3,1,Standard,Regular,Warming
C0242,2024-06-08,Luxury,Full Service,0.7142626131953429,0.7714285714285715,4.0,Airport,Debit Card,0.5384615384615385,0.5435018635553395,0.49266844761056694,3.88,0.3111111111111111,2024,6,Saturday,True,2,9,2,0,2,Premium,Regular,Active
C0888,2021-09-08,Hatchback,Interior Detailing,0.6435324468245134,0.6285714285714286,4.0,Downtown,Membership,0.6153846153846154,0.6241451952681899,0.5028198278420896,4.0,0.3466666666666667,2021,9,Wednesday,False,0,10,6,1,3,Standard,Regular,Warming
C0547,2022-04-14,Truck,Basic Wash,0.3715026023646921,0.0,0.0,Suburban,Mobile Pay,0.6923076923076923,0.33151839248095927,0.23745918670228555,3.0,0.42271604938271606,2022,4,Thursday,False,11,7,4,4,4,Standard,Regular,Warming
C0295,2024-04-10,Suv,Deluxe Wash,0.47511582779265327,0.35238095238095235,2.0,Downtown,Debit Card,0.5384615384615385,0.38814616755793224,0.3503710299792223,3.75,0.36444444444444446,2024,4,Wednesday,False,8,8,6,1,2,Standard,Regular,Warming
C0248,2021-12-06,Luxury,Full Service,0.6286403020548152,0.8571428571428571,5.0,Downtown,Membership,0.15384615384615385,0.24021228326041155,0.5843870584743247,3.33,0.7970370370370371,2021,12,Monday,False,2,9,1,1,3,Standard,New,At-Risk
C0129,2023-04-02,Hatchback,Basic Wash,0.37514290441950726,0.019047619047619035,3.0,Suburban,Credit Card,0.38461538461538464,0.09208394101442229,0.1078658355595132,3.83,0.5091358024691358,2023,4,Sunday,True,0,7,3,4,1,Standard,Regular,Warming
C0493,2022-02-18,Van,Premium Wash,0.4251444086765547,0.2761904761904762,4.0,Downtown,Debit Card,0.6923076923076923,0.36114892237886886,0.25912733748886907,3.9,0.3145679012345679,2022,2,Friday,False,15,12,0,1,2,Standard,Regular,Active
C0589,2022-04-24,Truck,Full Service,0.6623958301994646,0.8,2.0,Suburban,Credit Card,0.4615384615384616,0.6372386971317452,0.6620955773226477,3.14,0.6079012345679012,2022,4,Sunday,True,11,9,3,4,1,Premium,Regular,Warming
C0291,2021-06-19,Van,Basic Wash,0.3498413008814947,0.057142857142857134,4.0,Highway,Debit Card,0.3076923076923077,0.1798817047480149,0.2594835262689225,3.8,0.4760493827160494,2021,6,Saturday,True,15,7,2,2,2,Standard,Regular,Warming
